"","營業地址","統一編號","總機構統一編號","營業人名稱","資本額","使用統一發票","行業代號","名稱","行業代號2","名稱2","行業代號3","名稱3","行業代號4","名稱4","日期","縣市","年份"
"143","嘉義市西區國華里北榮街７４號１樓",40851879,NA,"噴火龍商行",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-10-28,"嘉義市","2016"
"144","嘉義市西區書院里仁愛路５７４號１樓",47836874,NA,"盧柏源",400000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-05,"嘉義市","2016"
"145","嘉義市西區書院里仁愛路５７２號１樓",47839984,NA,"林冠榮",6000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-29,"嘉義市","2016"
"146","嘉義市西區西平里博愛路２段４６７號旁（家樂福觀光夜市）Ｒ區１－２０號",47879444,NA,"黃明源",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-01,"嘉義市","2016"
"147","嘉義市西區西平里博愛路２段４６７號旁（家樂福觀光夜市）Ｑ區１－２０號",47879438,NA,"曾朧億",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-01,"嘉義市","2016"
"148","新竹縣新豐鄉振興街７號",50551491,NA,"黃朝義",9000,"N",932413,"投幣式兒童騎乘機械玩具店",932414,"夾娃娃機店",NA,NA,NA,NA,2016-03-30,"新竹縣","2016"
"149","新竹縣新豐鄉松柏村松柏街１５２號",50555237,NA,"樂米多生鮮超商",20000,"N",471913,"雜貨店",932414,"夾娃娃機店",NA,NA,NA,NA,2016-06-08,"新竹縣","2016"
"150","新竹縣湖口鄉鳳凰村文化路８３之３號１樓",50550388,NA,"陳威臺",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-28,"新竹縣","2016"
"151","新竹縣湖口鄉鳳凰村文化路２７號１樓",50560415,NA,"抓抓族商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-16,"新竹縣","2016"
"152","新竹縣湖口鄉榮光一路１７８巷２６號",50721073,NA,"傅邦能",250000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-12-05,"新竹縣","2016"
"153","新竹縣湖口鄉榮光一路１５８號",50710358,NA,"賴威豪",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-18,"新竹縣","2016"
"154","新竹縣湖口鄉勝利路二段７１號",50710343,NA,"賴威豪",12000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-18,"新竹縣","2016"
"155","新竹縣湖口鄉勝利路一段１１７號騎樓",49788589,NA,"李仁鈞",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-02-05,"新竹縣","2016"
"156","新竹縣湖口鄉勝利村安宅八街７號騎樓",49788693,NA,"李仁鈞",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-02-05,"新竹縣","2016"
"157","新竹縣湖口鄉安宅一街２３號",50574353,NA,"黃菁義",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-05-26,"新竹縣","2016"
"158","新竹縣竹東鎮榮樂里三民街６１號",50687194,NA,"聚遊桌上遊戲",50000,"N",932414,"夾娃娃機店",472914,"飲料零售",NA,NA,NA,NA,2016-11-30,"新竹縣","2016"
"159","新竹縣竹東鎮南華里００１鄰東寧路２段１９０號",50575450,NA,"東寧選物販賣",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-06-01,"新竹縣","2016"
"160","新竹縣竹東鎮東華里００５鄰東寧路三段１號",42166452,NA,"泰銓商行",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-01-26,"新竹縣","2016"
"161","新竹縣竹北市縣政二路８１號",50551318,NA,"黃朝義",6000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-30,"新竹縣","2016"
"162","新竹縣竹北市福興東路２段１２６號騎樓",50561744,NA,"立信商行",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-04-15,"新竹縣","2016"
"163","新竹縣竹北市四維街１４０號",50552294,NA,"黃朝義",16000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-30,"新竹縣","2016"
"164","新竹縣竹北市中正東路２４８號",50637821,NA,"羅榮欽",110000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-09-06,"新竹縣","2016"
"165","新竹市香山區鹽水里中華路六段６０號",50590564,NA,"林秀美",500,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-06,"新竹市","2016"
"166","新竹市香山區埔前里牛埔北路３２號１樓",50530948,NA,"福華商行",50000,"N",932414,"夾娃娃機店",920011,"彩券銷售",NA,NA,NA,NA,2016-10-19,"新竹市","2016"
"167","新竹市香山區茄苳里至善街３３巷４８號１樓",50598741,NA,"金水娃娃商行",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-04,"新竹市","2016"
"168","新竹市香山區內湖里內湖路８９號",50521461,NA,"米妮禮品社",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-15,"新竹市","2016"
"169","新竹市北區南寮里東大路四段２９５號（騎樓）",50642599,NA,"李仁鈞",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-09-29,"新竹市","2016"
"170","新竹市北區南寮里東大路三段５２５．５２７號（騎樓）",50695716,NA,"李仁鈞",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-10-25,"新竹市","2016"
"171","新竹市北區育英里林森路２６６號",50530412,NA,"娃娃達人禮品社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-10-12,"新竹市","2016"
"172","新北市蘆洲區信義里信義路２４４號（１樓）",42230530,NA,"志翔企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-02-16,"新北市","2016"
"173","新北市蘆洲區永樂里永樂街３８巷２８號",47977070,NA,"永樂娃娃屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-16,"新北市","2016"
"174","新北市蘆洲區中原里００９鄰中正路１８５巷７０號１樓",42239814,NA,"艾博登企業社",100000,"N",932414,"夾娃娃機店",932499,"其他遊戲場",NA,NA,NA,NA,2016-04-06,"新北市","2016"
"175","新北市樹林區樹福里樹德街１４號（１樓）",42238483,NA,"和慶企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-30,"新北市","2016"
"176","新北市新莊區瓊林路３８巷３９號",42236942,NA,"新莊豐年商行",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-21,"新北市","2016"
"177","新北市新莊區福營路３５８號",50546630,NA,"黃啓信",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-28,"新北市","2016"
"178","新北市新莊區富民里中正路８２９巷２２弄３號１樓",50552978,NA,"蔡爾濬",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-04-07,"新北市","2016"
"179","新北市新莊區思源里中正路３０號",50567418,NA,"楊文龍",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-05-05,"新北市","2016"
"180","新北市新莊區合鳳里天祥街１３號１樓",50712026,NA,"林建成",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-24,"新北市","2016"
"181","新北市新莊區立志里新泰路４１２之１號",50590327,NA,"黃雅惠",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-06-30,"新北市","2016"
"182","新北市新莊區民有里西盛街２１０號",42235520,NA,"許翔企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-15,"新北市","2016"
"183","新北市新莊區民有里民安西路８１巷２號",47972201,NA,"錡霖企業社",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-22,"新北市","2016"
"184","新北市新莊區民安里龍安路４６１號８樓",50636409,NA,"莊志偉",10000,"N",486999,"未分類其他零售攤販",932414,"夾娃娃機店",NA,NA,NA,NA,2016-09-01,"新北市","2016"
"185","新北市新莊區文衡里新泰路３６號",50684458,NA,"李佩華",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-10-04,"新北市","2016"
"186","新北市新莊區中隆里中港路４３２巷７號",42235839,NA,"中信育樂屋",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-16,"新北市","2016"
"187","新北市新莊區中港路６２１號（１樓）",50653125,NA,"夢幻娃娃屋",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-12-08,"新北市","2016"
"188","新北市新莊區中港路５３５號（１樓）",50649452,NA,"固固娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-18,"新北市","2016"
"189","新北市新莊區中港路１３５號",47975376,NA,"中園商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-08,"新北市","2016"
"190","新北市新莊區中全里中誠街１４１號１樓",50575402,NA,"陳曉均",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-06-01,"新北市","2016"
"191","新北市新店區信義里寶慶街７６號（１樓）",49791043,NA,"寶慶草莓樂園商行",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-02-17,"新北市","2016"
"192","新北市新店區百福里三民路９１號１樓",50698827,NA,"好茶坊",200000,"N",932414,"夾娃娃機店",561113,"麵店、小吃店",NA,NA,NA,NA,2016-11-07,"新北市","2016"
"193","新北市新店區永安里永安街８０巷１號",42243346,NA,"新店詠安商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-04-21,"新北市","2016"
"194","新北市深坑區深坑里北深路２段２０８號",42258255,NA,"進寶企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-05,"新北市","2016"
"195","新北市淡水區學府路１３６巷２０號",50649087,NA,"迷妮娃娃商行",88000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-17,"新北市","2016"
"196","新北市淡水區民生里民生路１４２號（１樓）",47980053,NA,"竹生商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-31,"新北市","2016"
"197","新北市淡水區水源街２段１２２號",42235232,41403956,"傑敏創意禮品水源分店",0,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-16,"新北市","2016"
"198","新北市淡水區水源街２段１１８之１號",42199073,NA,"淡源商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-01-14,"新北市","2016"
"199","新北市泰山區楓樹里楓江路４０之２號",50553701,NA,"黃孝傑",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-04-11,"新北市","2016"
"200","新北市泰山區楓樹里明志路１段５４號（１樓）",50577719,NA,"曹可翰",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-06-13,"新北市","2016"
"201","新北市泰山區山腳里明志路一段１６８號",50568850,NA,"豆豆企業社",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-05-09,"新北市","2016"
"202","新北市金山區信義路７號",42258213,NA,"華雅企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-06,"新北市","2016"
"203","新北市林口區東林里中山路４８號",50655159,NA,"中翔企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-12-21,"新北市","2016"
"204","新北市林口區東林里工六路４０―２號",47982432,NA,"得利來商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-09-12,"新北市","2016"
"205","新北市林口區西林里中正路３６１號１樓",50600211,NA,"卓維益",500000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-09,"新北市","2016"
"206","新北市板橋區懷翠里民治街７１巷１號",50561168,NA,"江志宏",21000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-04-13,"新北市","2016"
"207","新北市板橋區溪洲里溪崑二街１１２巷３０號",50653906,NA,"樂平商店",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-12-13,"新北市","2016"
"208","新北市板橋區新生里新生街６３號（１樓）",47971110,NA,"夏雅樂企業社",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-18,"新北市","2016"
"209","新北市板橋區港尾里新生街７號",42251149,NA,"新生玩坊",150000,"N",476111,"文具零售",932414,"夾娃娃機店",487911,"以自動販賣機零售商品",NA,NA,2016-05-30,"新北市","2016"
"210","新北市板橋區海山里長安街１３８巷１弄３６號",50698946,NA,"張家偉",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-07,"新北市","2016"
"211","新北市板橋區重慶里信義路２７號",50560999,NA,"陳曉均",16000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-04-14,"新北市","2016"
"212","新北市板橋區長安里長安街３３１巷９０號",47986508,NA,"錦順玩具商行",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-10-05,"新北市","2016"
"213","新北市板橋區忠誠里陽明街５５號",47982159,NA,"夾不到企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-09-09,"新北市","2016"
"214","新北市板橋區江翠里銘傳街２８號",50656349,NA,"衣麗自助洗衣",200000,"N",961012,"自助洗衣店",932414,"夾娃娃機店",932413,"投幣式兒童騎乘機械玩具店",NA,NA,2016-12-28,"新北市","2016"
"215","新北市板橋區光仁里懷仁街７１號１樓",50505429,NA,"陳曉均",150000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-16,"新北市","2016"
"216","新北市板橋區仁翠里裕民街３３號（１樓）",50656740,NA,"夾東夾西商店",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-12-30,"新北市","2016"
"217","新北市永和區福林里福和路７６巷６弄１號",50576964,NA,"福和草莓樂園商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-06-06,"新北市","2016"
"218","新北市永和區頂溪里文化路７６號１樓",50576985,NA,"文化草莓樂園商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-06-06,"新北市","2016"
"219","新北市永和區秀和里永利路８５－１號１樓",50646954,NA,"德愷企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-03,"新北市","2016"
"220","新北市永和區秀和里永利路１２０號",42246879,NA,"永利抓抓族商行",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-05-09,"新北市","2016"
"221","新北市永和區水源里永貞路３２４號",42259212,NA,"鹵聖企業社",200000,"N",472999,"未分類其他食品、飲料及菸草製品零售",932414,"夾娃娃機店",NA,NA,NA,NA,2016-07-12,"新北市","2016"
"222","新北市五股區五股里０１９鄰成泰路二段９１巷８號１樓",47988457,NA,"鋐澤企業社",150000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-10-18,"新北市","2016"
"223","新北市中和區廟美里連城路４７臨之１號",50573994,NA,"劉英傑",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-05-24,"新北市","2016"
"224","新北市中和區景文里南華路７４號",50577540,NA,"江志宏",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-06-08,"新北市","2016"
"225","新北市土城區福仁街４７號",50650838,NA,"雷神企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-25,"新北市","2016"
"226","新北市土城區延祿里延和路２２１號",47972223,NA,"樂抓商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-22,"新北市","2016"
"227","新北市土城區平和里延平街４５號",42239080,NA,"延平企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-31,"新北市","2016"
"228","新北市三峽區鳶山里中山路２６７號１樓",42231904,NA,"來富店",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-02-23,"新北市","2016"
"229","新北市三峽區鳶山里大勇路３３號（１樓）",42231995,NA,"一機企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-02-24,"新北市","2016"
"230","新北市三峽區介壽里光明路４９號",50651061,NA,"抓寶一族企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-28,"新北市","2016"
"231","新北市三峽區中正里大同路９８―４號",42258163,NA,"三峽大同商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-05,"新北市","2016"
"232","新北市三重區福星里文化南路２２號",42246505,NA,"神乎其技娃娃屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-05-06,"新北市","2016"
"233","新北市三重區慈祐里仁愛街臨５０８號",50561929,NA,"惟翔企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-04-18,"新北市","2016"
"234","新北市三重區萬壽里龍濱路１２０之３號",42259607,NA,"龍濱娃娃屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-13,"新北市","2016"
"235","新北市三重區溪美里仁愛街２７６之１號",42200402,NA,"周翔企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-01-21,"新北市","2016"
"236","新北市三重區幸福里大智街１６０號１樓",50647715,NA,"三重大智抓抓族商行",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-11-08,"新北市","2016"
"237","新北市三重區光明里重安街９４號",42238667,NA,"八通資訊網站企業社",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-30,"新北市","2016"
"238","新北市三重區永順里永福街１７７巷５號（１樓）",50305604,NA,"國發自助洗衣",250000,"N",961012,"自助洗衣店",932414,"夾娃娃機店",NA,NA,NA,NA,2016-03-11,"新北市","2016"
"239","新北市三重區五福里自強路五段３９號（１樓）",42258874,NA,"五華娃娃屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-07,"新北市","2016"
"240","雲林縣麥寮鄉麥津村中山路２０５號",47584595,NA,"蔡命結",150000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-30,"雲林縣","2016"
"241","雲林縣麥寮鄉中興村仁德西路２段４５６號８室室內",47584589,NA,"蔡命結",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-30,"雲林縣","2016"
"242","雲林縣斗六市信義里００９鄰愛國街３０號",47597796,NA,"劉坤雄",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-10-01,"雲林縣","2016"
"243","雲林縣口湖鄉梧南村文光路６１―１號",47538707,NA,"吳孟起",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-03-24,"雲林縣","2016"
"244","基隆市安樂區慈仁里安一路１６２號１樓",42160400,NA,"勝意企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-05-03,"基隆市","2016"
"245","基隆市中正區新富里新豐街２５１巷１號",42161956,NA,"酷比樂抓抓族商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-07-07,"基隆市","2016"
"246","基隆市中正區真砂里祥豐街１號",50639948,NA,"奇奇夾夾樂企業社",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-09-14,"基隆市","2016"
"247","基隆市中山區文化里文化路１６９號１樓",42160366,NA,"夾王國娃娃屋",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-05-04,"基隆市","2016"
"248","高雄市鳳山區鎮南里自強二路五甲夜市１３號攤",69768409,NA,"林伯建",13000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-05-12,"高雄市","2016"
"249","高雄市鳳山區鎮北里經武路２７６號",47706648,NA,"陳嘉逢",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-01-04,"高雄市","2016"
"250","高雄市鳳山區新泰里海洋二路５５―２號１樓",47687425,NA,"海洋娃娃坊",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-18,"高雄市","2016"
"251","高雄市鳳山區新武里瑞隆東路２０６號",69849260,NA,"名家安企業",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-12-22,"高雄市","2016"
"252","高雄市鳳山區善美里善士街４２號",69778005,NA,"黃雅容",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-06-20,"高雄市","2016"
"253","高雄市鳳山區埤頂里埤頂街２９９號",72104341,NA,"洪定業（娃娃機）",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-10-25,"高雄市","2016"
"254","高雄市鳳山區國富里００９鄰國富路２５號",69795308,NA,"林明煌選物販賣機",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2016-08-01,"高雄市","2016"
